"week","product_analytic_sub_category","units","gmv","product_mrp","discount_mrp","discount","sla","procurement_sla","TV","Digital","Sponsorship","ContentMarketing","OnlineMarketing","Affiliates","SEM","Radio","Other","NPS","Holiday.Sale"
1,"AmplifierReceiver",4,4766,2374.75,1191,49.8473523528792,4.75,3.25,0.026578073089701,0.332225913621262,0.983388704318937,0,0.172757475083056,0.0664451827242525,0.664451827242525,0,0,54.6,0
1,"Camera",9,105340,15994.8888888889,11704,26.8266251719299,3.11111111111111,2.44444444444444,0.026578073089701,0.332225913621262,0.983388704318937,0,0.172757475083056,0.0664451827242525,0.664451827242525,0,0,54.6,0
1,"AudioAccessory",3,12849,7211.33333333333,4283,40.6073772765092,6.33333333333333,1.66666666666667,0.026578073089701,0.332225913621262,0.983388704318937,0,0.172757475083056,0.0664451827242525,0.664451827242525,0,0,54.6,0
1,"CameraAccessory",28,18196,1422.53571428571,649,54.3772438552886,2.5,2.60714285714286,0.026578073089701,0.332225913621262,0.983388704318937,0,0.172757475083056,0.0664451827242525,0.664451827242525,0,0,54.6,0
1,"AudioMP3Player",17,26313,2326.3125,1547,33.4999059670616,3.0625,2.1875,0.026578073089701,0.332225913621262,0.983388704318937,0,0.172757475083056,0.0664451827242525,0.664451827242525,0,0,54.6,0
1,"CameraStorage",6,2962,1346,493,63.3729569093611,2.8,2.2,0.026578073089701,0.332225913621262,0.983388704318937,0,0.172757475083056,0.0664451827242525,0.664451827242525,0,0,54.6,0
1,"Game",24,70828,3469.83333333333,2951,14.9526874489649,2.08333333333333,3.79166666666667,0.026578073089701,0.332225913621262,0.983388704318937,0,0.172757475083056,0.0664451827242525,0.664451827242525,0,0,54.6,0
1,"GamingAccessory",33,39520,3275.1875,1197,63.4524740949946,2.8125,2.71875,0.026578073089701,0.332225913621262,0.983388704318937,0,0.172757475083056,0.0664451827242525,0.664451827242525,0,0,54.6,0
1,"TVVideoSmall",67,110483,2771.55555555556,1649,40.5027261064785,1.46296296296296,3.16666666666667,0.026578073089701,0.332225913621262,0.983388704318937,0,0.172757475083056,0.0664451827242525,0.664451827242525,0,0,54.6,0
1,"GamingConsole",5,36618,8027.6,7323,8.77721859584434,4.4,2.8,0.026578073089701,0.332225913621262,0.983388704318937,0,0.172757475083056,0.0664451827242525,0.664451827242525,0,0,54.6,0
1,"Speaker",78,130952,2920.73684210526,1678,42.5487440083613,3.32894736842105,2.39473684210526,0.026578073089701,0.332225913621262,0.983388704318937,0,0.172757475083056,0.0664451827242525,0.664451827242525,0,0,54.6,0
1,"HomeAudio",40,112044,4690.3,2801,40.2810054793936,2.725,3.375,0.026578073089701,0.332225913621262,0.983388704318937,0,0.172757475083056,0.0664451827242525,0.664451827242525,0,0,54.6,0
